inflation,inflation_no_f_e,unemployment,total_ui_claims,q_output,industry,jo,u,w,year,month,after_covid,jo_log,u_log,w_log,inflation_log,inflation_fe_log,ui_claims_log,unemployment_log
235.342,240.172,8599,1205000,,13,170,5867,23,2015,2,0,5.1357985,8.6770983,3.1354942,5.4610395,5.4813552,14.00199,9.0594015
235.976,240.755,8515,1136000,,13,184,5867,23,2015,3,0,5.2149358,8.6770983,3.1354942,5.4637299,5.4837799,13.943024,9.0495844
236.222,241.34599,8550,1144000,,13,160,5867,23,2015,4,0,5.0751739,8.6770983,3.1354942,5.4647722,5.4862313,13.950042,9.0536861
237.00101,241.688,8834,1370000,,13,167,5867,23,2015,5,0,5.1179938,8.6770983,3.1354942,5.4680643,5.4876475,14.130322,9.0863628
237.657,242.064,8247,1095000,,13,192,5867,23,2015,6,0,5.2574954,8.6770983,3.1354942,5.4708285,5.489202,13.906265,9.0176048
238.034,242.565,8167,1111000,,13,198,5867,23,2015,7,0,5.2882671,8.6770983,3.1354942,5.4724135,5.4912696,13.920771,9.0078573
238.033,242.817,7992,1376000,,13,206,5867,23,2015,8,0,5.3278761,8.6770983,3.1354942,5.4724092,5.4923081,14.134691,8.9861965
237.498,243.31599,7907,1078000,,13,187,5867,23,2015,9,0,5.2311087,8.6770983,3.1354942,5.4701591,5.4943609,13.890618,8.9755039
237.733,243.76801,7922,1335000,,13,187,5867,23,2015,10,0,5.2311087,8.6770983,3.1354942,5.471148,5.4962168,14.104442,8.9773989
238.017,244.241,8000,1074000,,13,140,5867,23,2015,11,0,4.9416423,8.6770983,3.1354942,5.472342,5.4981556,13.886901,8.9871969
237.761,244.547,7907,1084000,,13,208,5867,23,2015,12,0,5.3375382,8.6770983,3.1354942,5.4712658,5.4994073,13.896169,8.9755039
237.65199,244.955,7627,1398000,,13,220,5973,24,2016,1,0,5.3936276,8.6950045,3.1780539,5.4708076,5.5010743,14.150553,8.9394503
237.336,245.50999,7702,1067000,,13,230,5973,24,2016,2,0,5.4380794,8.6950045,3.1780539,5.4694767,5.5033379,13.880362,8.949235
238.08,245.91299,7961,1053000,,13,226,5973,24,2016,3,0,5.4205351,8.6950045,3.1780539,5.4726067,5.5049777,13.867154,8.9823103
238.992,246.55099,8067,1330000,,13,279,5973,24,2016,4,0,5.6312118,8.6950045,3.1780539,5.4764299,5.5075688,14.10069,8.9955368
239.55701,247.13699,7652,1098000,,13,169,5973,24,2016,5,0,5.1298985,8.6950045,3.1780539,5.4787912,5.509943,13.909001,8.9427223
240.222,247.53999,7744,1061000,,13,215,5973,24,2016,6,0,5.3706379,8.6950045,3.1780539,5.4815636,5.5115724,13.874722,8.9546738
240.101,247.82899,7641,1297000,,13,207,5973,24,2016,7,0,5.3327188,8.6950045,3.1780539,5.4810596,5.5127392,14.075564,8.9412842
240.545,248.423,7784,1054000,,13,227,5973,24,2016,8,0,5.4249501,8.6950045,3.1780539,5.4829073,5.5151329,13.868103,8.9598255
241.17599,248.842,7953,1006000,,13,197,5973,24,2016,9,0,5.2832036,8.6950045,3.1780539,5.485527,5.516818,13.821492,8.9813042
241.741,249.142,7811,1279000,,13,188,5973,24,2016,10,0,5.2364421,8.6950045,3.1780539,5.4878669,5.518023,14.061589,8.9632883
242.026,249.481,7553,983000,,13,216,5973,24,2016,11,0,5.3752785,8.6950045,3.1780539,5.4890451,5.519383,13.798365,8.9296999
242.63699,249.92,7521,1261000,,13,246,5973,24,2016,12,0,5.5053315,8.6950045,3.1780539,5.4915667,5.5211411,14.047416,8.9254541
243.618,250.467,7468,976000,,13,242,5994,24,2017,1,0,5.4889379,8.698514,3.1780539,5.4956012,5.5233274,13.791218,8.9183826
244.006,250.998,7379,921000,,13,261,5994,24,2017,2,0,5.5645204,8.698514,3.1780539,5.4971929,5.525445,13.733215,8.9063931
243.892,250.944,7073,935000,,13,296,5994,24,2017,3,0,5.6903596,8.698514,3.1780539,5.4967256,5.5252299,13.748302,8.8640404
244.19299,251.22701,7089,1139000,,13,377,5994,24,2017,4,0,5.9322453,8.698514,3.1780539,5.4979587,5.5263567,13.945662,8.8662996
244.004,251.42999,7000,956000,,13,251,5994,24,2017,5,0,5.5254531,8.698514,3.1780539,5.4971848,5.5271645,13.770514,8.8536654
244.16299,251.746,6873,992000,,13,251,5994,24,2017,6,0,5.5254531,8.698514,3.1780539,5.4978361,5.5284204,13.807478,8.8353558
244.243,251.985,6892,1254000,,13,335,5994,24,2017,7,0,5.8141303,8.698514,3.1780539,5.4981637,5.5293694,14.041849,8.8381166
245.183,252.535,7082,991000,,13,251,5994,25,2017,8,0,5.5254531,8.698514,3.2188759,5.5020051,5.5315499,13.80647,8.8653116
246.435,252.812,6854,1362000,,13,293,5994,25,2017,9,0,5.6801724,8.698514,3.2188759,5.5070982,5.5326462,14.124465,8.8325872
246.62601,253.526,6700,969000,,13,272,5994,25,2017,10,0,5.6058021,8.698514,3.2188759,5.5078731,5.5354662,13.784019,8.8098631
247.284,253.81599,6774,991000,,13,253,5994,25,2017,11,0,5.5333896,8.698514,3.2188759,5.5105376,5.5366096,13.80647,8.8208466
247.80499,254.34399,6632,1213000,,13,186,5994,25,2017,12,0,5.2257466,8.698514,3.2188759,5.5126419,5.5386877,14.008607,8.7996616
248.85899,255.20399,6489,941000,,13,211,6192,25,2018,1,0,5.3518581,8.7310133,3.2188759,5.5168862,5.5420632,13.754699,8.7778635
249.52901,255.711,6581,884000,,13,236,6192,25,2018,2,0,5.4638319,8.7310133,3.2188759,5.5195751,5.5440478,13.692212,8.7919416
249.577,256.271,6472,1129000,714.4,13,224,6192,25,2018,3,0,5.4116459,8.7310133,3.2188759,5.5197673,5.5462356,13.936843,8.7752409
250.22701,256.63,6459,886000,,13,221,6192,25,2018,4,0,5.3981628,8.7310133,3.2188759,5.5223684,5.5476356,13.694472,8.7732296
250.79201,257.14499,6196,885000,,13,261,6192,25,2018,5,0,5.5645204,8.7310133,3.2188759,5.5246239,5.5496402,13.693343,8.7316589
251.01801,257.39899,6447,1113000,723.7,13,228,6192,25,2018,6,0,5.4293456,8.7310133,3.2188759,5.5255246,5.5506272,13.922569,8.7713699
251.214,257.69901,6195,838000,,13,223,6192,25,2018,7,0,5.4071717,8.7310133,3.2188759,5.5263052,5.5517921,13.638773,8.7314978
251.66299,257.89099,6156,834000,,13,232,6192,25,2018,8,0,5.4467373,8.7310133,3.2188759,5.528091,5.552537,13.633988,8.7251825
252.18201,258.36801,6073,1026000,726.7,13,246,6192,25,2018,9,0,5.5053315,8.7310133,3.2188759,5.5301509,5.5543852,13.841178,8.7116079
252.772,258.91699,6211,852000,,13,292,6192,25,2018,10,0,5.676754,8.7310133,3.2188759,5.5324879,5.5565076,13.655342,8.7340775
252.59399,259.439,6115,901000,,13,276,6192,25,2018,11,0,5.6204009,8.7310133,3.2188759,5.5317836,5.5585217,13.711261,8.7185001
252.767,260.06299,6389,1123000,732.9,13,273,6192,26,2018,12,0,5.6094718,8.7310133,3.2580965,5.5324683,5.5609241,13.931514,8.7623329
252.561,260.76599,6475,891000,,13,173,6150,26,2019,1,0,5.1532917,8.7242069,3.2580965,5.5316529,5.5636234,13.7001,8.7757034
253.319,261.186,6136,906000,,13,233,6150,26,2019,2,0,5.4510384,8.7242069,3.2580965,5.5346494,5.5652328,13.716795,8.7219286
254.27699,261.56699,6202,1089000,735.9,13,244,6150,26,2019,3,0,5.4971681,8.7242069,3.2580965,5.538424,5.5666904,13.90077,8.7326269
255.233,261.99701,5961,857000,,13,239,6150,28,2019,4,0,5.4764633,8.7242069,3.3322046,5.5421767,5.5683331,13.661193,8.6929932
255.29601,262.21701,5930,875000,,13,275,6150,27,2019,5,0,5.6167712,8.7242069,3.2958369,5.5424237,5.5691724,13.681979,8.6877794
255.213,262.73901,5935,1116000,728.6,13,254,6150,27,2019,6,0,5.5373344,8.7242069,3.2958369,5.5420985,5.5711613,13.925261,8.6886225
255.802,263.28,6061,821000,,13,256,6150,27,2019,7,0,5.5451775,8.7242069,3.2958369,5.5444036,5.5732179,13.618279,8.70963
256.03601,263.87701,5945,1034000,,13,254,6150,27,2019,8,0,5.5373344,8.7242069,3.2958369,5.5453181,5.5754833,13.848946,8.6903057
256.42999,264.388,5753,815000,740.3,13,269,6150,27,2019,9,0,5.5947113,8.7242069,3.2958369,5.5468559,5.5774179,13.610944,8.6574764
257.155,264.97,5871,847000,,13,272,6150,27,2019,10,0,5.6058021,8.7242069,3.2958369,5.5496788,5.5796165,13.649456,8.6777802
257.879,265.548,5868,1117000,,13,227,6150,27,2019,11,0,5.4249501,8.7242069,3.2958369,5.5524907,5.5817957,13.926157,8.677269
258.63,266.01999,5853,942000,744.8,13,254,6150,27,2019,12,0,5.5373344,8.7242069,3.2958369,5.5553985,5.5835714,13.75576,8.6747093
258.90601,266.698,5842,862000,,13,270,5344,27,2020,1,1,5.5984221,8.5837297,3.2958369,5.5564651,5.5861168,13.66701,8.6728287
259.246,267.40201,5729,1066000,,13,205,5344,27,2020,2,1,5.32301,8.5837297,3.2958369,5.5577774,5.5887532,13.879424,8.6532965
258.14999,267.06799,7209,9351000,719.9,13,162,5344,27,2020,3,1,5.0875964,8.5837297,3.2958369,5.5535407,5.5875034,16.050993,8.8830853
256.12601,265.79599,23090,18653000,,13,95,5344,27,2020,4,1,4.5538769,8.5837297,3.2958369,5.5456696,5.5827289,16.741518,10.047154
255.84801,265.461,20933,10867000,,13,191,5344,28,2020,5,1,5.2522736,8.5837297,3.3322046,5.5445833,5.5814681,16.201241,9.9490824
257.004,265.83899,17658,5961000,588.9,13,258,5344,28,2020,6,1,5.5529594,8.5837297,3.3322046,5.5490918,5.582891,15.600749,9.778944
258.40799,267.37299,16391,5534000,,13,267,5344,28,2020,7,1,5.5872488,8.5837297,3.3322046,5.5545397,5.5886445,15.526422,9.7044878
259.366,268.39001,13498,4612000,,13,234,5344,28,2020,8,1,5.4553213,8.5837297,3.3322046,5.5582404,5.5924411,15.344172,9.5102968
259.95099,268.89999,12573,3407000,665,13,238,5344,28,2020,9,1,5.4722705,8.5837297,3.3322046,5.560493,5.5943394,15.041343,9.4393072
260.24899,269.28,11012,3977000,,13,236,5344,28,2020,10,1,5.4638319,8.5837297,3.3322046,5.5616388,5.5957518,15.196038,9.3067408
260.89499,269.96701,10713,3005000,,13,226,5344,28,2020,11,1,5.4205351,8.5837297,3.3322046,5.5641179,5.5983,14.915788,9.279213
262.005,270.34,10772,3347000,669.8,13,213,5344,28,2020,12,1,5.3612924,8.5837297,3.3322046,5.5683637,5.5996804,15.023575,9.2847052
262.51801,270.422,10196,4139000,,13,237,5632,28,2021,1,1,5.46806,8.63622,3.3322046,5.5703197,5.5999837,15.235965,9.2297506
263.58301,270.81299,9992,3020000,,13,310,5632,28,2021,2,1,5.7365723,8.63622,3.3322046,5.5743685,5.6014285,14.920768,9.2095404
264.91,271.461,9734,2677000,677.5,13,252,5632,28,2021,3,1,5.529429,8.63622,3.3322046,5.57939,5.6038184,14.800207,9.1833801
266.75201,273.66501,9801,2356000,,13,322,5632,29,2021,4,1,5.7745514,8.63622,3.3672957,5.5863194,5.6119046,14.672476,9.1902399
268.452,275.49399,9250,2346000,,13,475,5632,29,2021,5,1,6.1633148,8.63622,3.3672957,5.5926723,5.618566,14.668222,9.1323786
270.664,277.58499,9547,1642000,713.3,13,412,5632,29,2021,6,1,6.0210233,8.63622,3.3672957,5.6008782,5.6261272,14.311425,9.1639824
271.99399,278.612,8770,1819000,,13,435,5632,29,2021,7,1,6.075346,8.63622,3.3672957,5.6057801,5.6298203,14.413797,9.079092
272.789,278.99301,8288,1397000,,13,456,5632,29,2021,8,1,6.1224928,8.63622,3.3672957,5.6086988,5.631187,14.149837,9.0225639
273.88699,279.70999,7659,1362000,723,13,465,5632,29,2021,9,1,6.1420374,8.63622,3.3672957,5.6127157,5.6337533,14.124465,8.9436369
276.43399,281.62299,7244,1417000,,13,457,5632,29,2021,10,1,6.1246834,8.63622,3.3672957,5.6219721,5.6405692,14.164053,8.887929
278.79901,283.39301,6733,958000,,13,450,5632,29,2021,11,1,6.1092477,8.63622,3.3672957,5.6304913,5.6468349,13.772603,8.8147764
280.80801,285.22101,6305,858000,729.2,13,425,5632,29,2021,12,1,6.0520892,8.63622,3.3672957,5.637671,5.6532645,13.662359,8.7490978
282.39001,286.811,6549,1187000,,13,477,5932,30,2022,1,1,6.1675167,8.688117,3.4011974,5.6432891,5.6588235,13.986939,8.7870674
284.535,288.28699,6279,888000,,13,408,5932,30,2022,2,1,6.0112672,8.688117,3.4011974,5.6508565,5.6639566,13.696727,8.7449656
287.55301,289.04099,5993,872000,722.7,13,413,5932,30,2022,3,1,6.0234475,8.688117,3.4011974,5.661407,5.6665683,13.678545,8.6983471
288.76401,290.51501,6034,1078000,,13,429,5932,30,2022,4,1,6.0614572,8.688117,3.4011974,5.6656098,5.6716552,13.890618,8.7051659
291.35901,292.07199,5966,849000,,13,411,5932,30,2022,5,1,6.0185933,8.688117,3.4011974,5.6745563,5.6770005,13.651814,8.6938324
294.996,293.97198,5984,867000,719.2,13,444,5932,30,2022,6,1,6.0958247,8.688117,3.4011974,5.6869617,5.6834846,13.672794,8.6968441
294.97699,295.05499,5783,1075000,,13,463,5932,30,2022,7,1,6.1377273,8.688117,3.4011974,5.6868973,5.6871619,13.887832,8.6626778
295.20901,296.569,5983,841000,,13,274,5932,31,2022,8,1,5.6131282,8.688117,3.4339871,5.6876836,5.6922798,13.642347,8.6966772
296.341,298.284,5755,762000,738.2,13,243,5932,31,2022,9,1,5.4930615,8.688117,3.4339871,5.6915107,5.6980462,13.543702,8.6578245
297.86301,299.35101,5950,1007000,,13,268,5932,31,2022,10,1,5.5909872,8.688117,3.4339871,5.6966338,5.7016168,13.822486,8.6911469
298.64801,300.29199,5956,850000,,13,314,5932,31,2022,11,1,5.749393,8.688117,3.4339871,5.6992655,5.7047553,13.652991,8.6921539
298.81201,301.423,5698,1053000,744.9,13,297,5932,31,2022,12,1,5.6937323,8.688117,3.4339871,5.6998148,5.7085147,13.867154,8.6478701
300.35599,302.70901,5719,798000,,13,359,5970,31,2023,1,1,5.8833222,8.6945019,3.4339871,5.7049685,5.7127719,13.589864,8.6515493
301.509,304.12399,5962,874000,,13,353,5970,,2023,2,1,5.866468,8.6945019,,5.7087998,5.7174354,13.680836,8.693161
301.74399,305.112,5866,968000,745.5,13,367,5970,,2023,3,1,5.9053617,8.6945019,,5.709579,5.7206788,13.782988,8.6769285
303.03201,306.539,5715,1185000,,13,361,5970,,2023,4,1,5.8888779,8.6945019,,5.7138386,5.7253451,13.985253,8.6508493
303.36499,307.646,6117,919000,,13,317,5970,,2023,5,1,5.7589016,8.6945019,,5.7149367,5.7289495,13.731041,8.7188272
304.00299,308.245,5997,1027000,740.4,13,376,5970,,2023,6,1,5.9295893,8.6945019,,5.7170377,5.730895,13.842153,8.6990147
304.62799,308.94501,5904,1162000,,13,308,5970,,2023,7,1,5.7300997,8.6945019,,5.7190914,5.7331634,13.965653,8.6833849
306.18701,309.65601,6340,951000,,13,420,5970,,2023,8,1,6.0402546,8.6945019,,5.724196,5.7354622,13.765269,8.7546339
307.28799,310.64401,6347,1054000,724.2,13,313,5970,,2023,9,1,5.7462034,8.6945019,,5.7277856,5.7386475,13.868103,8.7557373
307.53101,311.39001,6443,843000,,13,289,5970,,2023,10,1,5.6664267,8.6945019,,5.7285757,5.7410464,13.644722,8.7707491
308.02399,312.349,6262,881000,,13,342,5970,,2023,11,1,5.8348107,8.6945019,,5.7301779,5.7441211,13.688813,8.7422552
308.742,313.20901,6268,1053000,,13,296,5970,,2023,12,1,5.6903596,8.6945019,,5.7325058,5.7468705,13.867154,8.7432127
231.679,232.229,12471,1412000,,14,776,12890,28,2013,1,0,6.6541524,9.4642067,3.3322046,5.445353,5.4477239,14.160518,9.4311609
232.937,232.569,11950,1412000,,14,757,12890,28,2013,2,0,6.6293631,9.4642067,3.3322046,5.450768,5.4491868,14.160518,9.3884869
232.282,232.79401,11689,1759000,,14,750,12890,28,2013,3,0,6.6200733,9.4642067,3.3322046,5.4479523,5.4501538,14.380256,9.3664036
231.797,232.832,11760,1389000,,14,761,12890,29,2013,4,0,6.6346335,9.4642067,3.3672957,5.4458618,5.4503174,14.144094,9.3724594
231.89301,232.996,11654,1391000,,14,788,12890,28,2013,5,0,6.669498,9.4642067,3.3322046,5.4462762,5.4510212,14.145534,9.3634043
232.44501,233.35001,11751,1723000,,14,749,12890,29,2013,6,0,6.6187391,9.4642067,3.3672957,5.4486537,5.4525394,14.359577,9.3716936
232.89999,233.88,11335,1384000,,14,696,12890,29,2013,7,0,6.5453496,9.4642067,3.3672957,5.4506092,5.4548082,14.140489,9.3356504
233.45599,234.336,11279,1667000,,14,809,12890,29,2013,8,0,6.6957989,9.4642067,3.3672957,5.4529934,5.4567561,14.326536,9.330698
233.54401,234.7,11270,1256000,,14,751,12890,29,2013,9,0,6.6214056,9.4642067,3.3672957,5.4533706,5.4583082,14.043443,9.3298998
233.66901,234.92101,11136,1434000,,14,819,12890,29,2013,10,0,6.7080841,9.4642067,3.3672957,5.4539056,5.4592495,14.175979,9.3179388
234.10001,235.35899,10787,1641000,,14,745,12890,29,2013,11,0,6.6133842,9.4642067,3.3672957,5.4557486,5.461112,14.310817,9.2860966
234.71899,235.759,10404,1384000,,14,774,12890,29,2013,12,0,6.6515718,9.4642067,3.3672957,5.4583888,5.46281,14.140489,9.2499456
235.28799,235.961,10202,1307000,,14,713,13300,29,2014,1,0,6.5694814,9.4955196,3.3672957,5.4608102,5.4636664,14.083245,9.2303391
235.547,236.185,10349,1341000,,14,848,13300,29,2014,2,0,6.7428808,9.4955196,3.3672957,5.4619102,5.4646153,14.108926,9.2446451
236.028,236.625,10380,1605000,,14,773,13300,29,2014,3,0,6.650279,9.4955196,3.3672957,5.4639506,5.4664764,14.288634,9.2476358
236.468,237.07201,9702,1291000,,14,842,13300,29,2014,4,0,6.7357802,9.4955196,3.3672957,5.4658127,5.4683638,14.070928,9.1800871
236.918,237.52901,9859,1569000,,14,857,13300,29,2014,5,0,6.753438,9.4955196,3.3672957,5.4677143,5.4702897,14.265949,9.1961403
237.231,237.83701,9460,1254000,,14,916,13300,29,2014,6,0,6.8200164,9.4955196,3.3672957,5.4690342,5.4715858,14.041849,9.1548281
237.498,238.19501,9608,1207000,,14,908,13300,29,2014,7,0,6.8112445,9.4955196,3.3672957,5.4701591,5.4730897,14.003649,9.170351
237.46001,238.405,9599,1510000,,14,967,13300,29,2014,8,0,6.8741984,9.4955196,3.3672957,5.4699993,5.4739709,14.22762,9.1694145
237.47701,238.786,9262,1180000,,14,941,13300,29,2014,9,0,6.8469429,9.4955196,3.3672957,5.4700708,5.4755678,13.981025,9.1336756
237.42999,239.19099,8990,1155000,,14,956,13300,29,2014,10,0,6.8627577,9.4955196,3.3672957,5.469873,5.4772625,13.959611,9.1038685
236.983,239.45799,9090,1458000,,14,970,13300,30,2014,11,0,6.877296,9.4955196,3.4011974,5.4679885,5.4783778,14.192576,9.1149302
236.252,239.584,8717,1138000,,14,1041,13300,29,2014,12,0,6.947937,9.4955196,3.3672957,5.4648991,5.4789042,13.944783,9.0730305
234.74699,239.811,8885,1438000,,14,1028,13738,30,2015,1,0,6.9353704,9.5279207,3.4011974,5.4585085,5.4798512,14.178763,9.0921202
235.342,240.172,8599,1205000,,14,1082,13738,30,2015,2,0,6.9865665,9.5279207,3.4011974,5.4610395,5.4813552,14.00199,9.0594015
235.976,240.755,8515,1136000,,14,1101,13738,30,2015,3,0,7.003974,9.5279207,3.4011974,5.4637299,5.4837799,13.943024,9.0495844
236.222,241.34599,8550,1144000,,14,1239,13738,30,2015,4,0,7.1220598,9.5279207,3.4011974,5.4647722,5.4862313,13.950042,9.0536861
237.00101,241.688,8834,1370000,,14,1235,13738,30,2015,5,0,7.1188264,9.5279207,3.4011974,5.4680643,5.4876475,14.130322,9.0863628
237.657,242.064,8247,1095000,,14,1109,13738,30,2015,6,0,7.0112138,9.5279207,3.4011974,5.4708285,5.489202,13.906265,9.0176048
238.034,242.565,8167,1111000,,14,1146,13738,30,2015,7,0,7.0440331,9.5279207,3.4011974,5.4724135,5.4912696,13.920771,9.0078573
238.033,242.817,7992,1376000,,14,1091,13738,30,2015,8,0,6.9948502,9.5279207,3.4011974,5.4724092,5.4923081,14.134691,8.9861965
237.498,243.31599,7907,1078000,,14,1110,13738,30,2015,9,0,7.0121155,9.5279207,3.4011974,5.4701591,5.4943609,13.890618,8.9755039
237.733,243.76801,7922,1335000,,14,1212,13738,30,2015,10,0,7.1000271,9.5279207,3.4011974,5.471148,5.4962168,14.104442,8.9773989
238.017,244.241,8000,1074000,,14,1285,13738,30,2015,11,0,7.158514,9.5279207,3.4011974,5.472342,5.4981556,13.886901,8.9871969
237.761,244.547,7907,1084000,,14,1199,13738,30,2015,12,0,7.0892429,9.5279207,3.4011974,5.4712658,5.4994073,13.896169,8.9755039
237.65199,244.955,7627,1398000,,14,1310,14257,31,2016,1,0,7.1777825,9.5650034,3.4339871,5.4708076,5.5010743,14.150553,8.9394503
237.336,245.50999,7702,1067000,,14,1236,14257,31,2016,2,0,7.1196356,9.5650034,3.4339871,5.4694767,5.5033379,13.880362,8.949235
238.08,245.91299,7961,1053000,,14,1471,14257,31,2016,3,0,7.2936978,9.5650034,3.4339871,5.4726067,5.5049777,13.867154,8.9823103
238.992,246.55099,8067,1330000,,14,1049,14257,31,2016,4,0,6.9555926,9.5650034,3.4339871,5.4764299,5.5075688,14.10069,8.9955368
239.55701,247.13699,7652,1098000,,14,1163,14257,31,2016,5,0,7.0587583,9.5650034,3.4339871,5.4787912,5.509943,13.909001,8.9427223
240.222,247.53999,7744,1061000,,14,1143,14257,31,2016,6,0,7.0414119,9.5650034,3.4339871,5.4815636,5.5115724,13.874722,8.9546738
240.101,247.82899,7641,1297000,,14,1248,14257,31,2016,7,0,7.1292977,9.5650034,3.4339871,5.4810596,5.5127392,14.075564,8.9412842
240.545,248.423,7784,1054000,,14,1105,14257,31,2016,8,0,7.0076008,9.5650034,3.4339871,5.4829073,5.5151329,13.868103,8.9598255
241.17599,248.842,7953,1006000,,14,1204,14257,31,2016,9,0,7.0934048,9.5650034,3.4339871,5.485527,5.516818,13.821492,8.9813042
241.741,249.142,7811,1279000,,14,985,14257,31,2016,10,0,6.8926415,9.5650034,3.4339871,5.4878669,5.518023,14.061589,8.9632883
242.026,249.481,7553,983000,,14,1227,14257,31,2016,11,0,7.1123276,9.5650034,3.4339871,5.4890451,5.519383,13.798365,8.9296999
242.63699,249.92,7521,1261000,,14,1081,14257,31,2016,12,0,6.985642,9.5650034,3.4339871,5.4915667,5.5211411,14.047416,8.9254541
243.618,250.467,7468,976000,,14,984,14739,31,2017,1,0,6.8916259,9.5982523,3.4339871,5.4956012,5.5233274,13.791218,8.9183826
244.006,250.998,7379,921000,,14,986,14739,31,2017,2,0,6.8936563,9.5982523,3.4339871,5.4971929,5.525445,13.733215,8.9063931
243.892,250.944,7073,935000,,14,1009,14739,32,2017,3,0,6.9167151,9.5982523,3.4657359,5.4967256,5.5252299,13.748302,8.8640404
244.19299,251.22701,7089,1139000,,14,1047,14739,32,2017,4,0,6.9536843,9.5982523,3.4657359,5.4979587,5.5263567,13.945662,8.8662996
244.004,251.42999,7000,956000,,14,1010,14739,32,2017,5,0,6.9177055,9.5982523,3.4657359,5.4971848,5.5271645,13.770514,8.8536654
244.16299,251.746,6873,992000,,14,1237,14739,31,2017,6,0,7.1204443,9.5982523,3.4339871,5.4978361,5.5284204,13.807478,8.8353558
244.243,251.985,6892,1254000,,14,1131,14739,32,2017,7,0,7.0308576,9.5982523,3.4657359,5.4981637,5.5293694,14.041849,8.8381166
245.183,252.535,7082,991000,,14,1110,14739,32,2017,8,0,7.0121155,9.5982523,3.4657359,5.5020051,5.5315499,13.80647,8.8653116
246.435,252.812,6854,1362000,,14,1113,14739,32,2017,9,0,7.0148144,9.5982523,3.4657359,5.5070982,5.5326462,14.124465,8.8325872
246.62601,253.526,6700,969000,,14,1323,14739,32,2017,10,0,7.1876574,9.5982523,3.4657359,5.5078731,5.5354662,13.784019,8.8098631
247.284,253.81599,6774,991000,,14,1034,14739,32,2017,11,0,6.9411902,9.5982523,3.4657359,5.5105376,5.5366096,13.80647,8.8208466
247.80499,254.34399,6632,1213000,,14,971,14739,32,2017,12,0,6.8783264,9.5982523,3.4657359,5.5126419,5.5386877,14.008607,8.7996616
